drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
e150a2f6154125fd956176028d18a53fab0270aa797c4bf5a8b883a9ef22bf86,Jenny A.M./P.M.,เจนนี่ กลางวันครับ กลางคืนค่ะ,2022,"Jenkhwan, an architecture freshman who loves competition, loses a bet with his good friend Pod. Consequently, Jenkhwan has to dress as a woman for their high school farewell party. By chance, Jenkhwan comes to save drunk comm arts freshy Pin. Jenkhwan likes her immediately but the two part ways before they can get to know one another. Fate, however, brings them together again under confusing circumstances: Jenkhwan's name ends up on the girls' dorm list and his roommate is none other than Pin. At first, Jenkhwan intends to clear things up and have his name moved to the men's dorm list. Then Pod proposes a new wager; as his rival, he thinks Jenkhwan has no chance of successfully hitting on Pin. As someone who never surrenders, Jenkhwan's next move is to become Jenny and take up his place in the women's dorm. ","Comedy,  Romance,  Youth","Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, MDL Remake, Young Adult Female Lead, Young Adult Male Lead, University, Hidden Identity, Cross-Dressing",['Golf Tanwarin Sukkhapisit'],,Thailand,Drama,12,3600,6/10/22,22/12/22,Thursday,Channel 8,8,27,613,13+ - Teens 13 or older,42152,9710
9264fd998d4ba174ed87447a197ca6ccde9cad0c6d54fcdf8b7ce6b0f92ea964,"Ghost Host, Ghost House",รัก เล่า เรื่องผี,2022,"Kawin is a live streamer whose passion, due to past trauma, is the challenge of hunting ghosts. He didn't know that he'd come to stay under the same roof as those hunted ghosts when he comes to live with relatives in Thailand. He also meets Pluem, a young man who seems to understand his feelings of loss. Together, the two have to confront a truth too difficult to bear. ","Romance,  Supernatural","Expressed Consent, Live Streamer Male Lead, Bilingual Male Lead, Gay Male Lead, Gay Romance, Paranormal, Steamy Kiss, LGBTQ+, Miniseries, Ghost-seeing Male Lead",['Kwankaow Koosakulnirund'],,Thailand,Drama,8,3420,5/10/22,23/11/22,Wednesday,GMM 25,7.5,4615,11909,18+ Restricted (violence & profanity),5482,1160
ce82fea299f9c560c64af87d9c19b55639378edaa6a58f4900f825b10b6b6e45,"To Sir, With Love",คุณชาย,2022,"The Five Dragon Guild is under the leadership of Jao Sua Song.  He's skilled and in control in business, but things in the family have become chaotic. By his main wife Li, he has his eldest son Thian. He has a secondary wife Jan with whom he has a son named Yang and he has a mistress named Bua. In a Chinese family, masculinity is prized. Thian is the face of the family, the one who will eventually succeed Song, who will carry the power his father has built. Khun Chai is not a position just anyone is suited to. The love between two men is obstructed by Chinese society.","Historical,  Mystery,  Romance,  Drama","Half-brothers' Relationship, Graphic Violence, Servant Supporting Character, Heir Male Lead, Gay Male Lead, Supportive Brother, Closeted, Controlling Parent, Attempted Murder, Secret",['Wo Worawit Khuttiyayothin'],['Nueng Chawanon Sarapat'],Thailand,Drama,17,4200,3/10/22,28/11/22,"Monday, Tuesday",GMM One,8.3,2291,7956,13+ - Teens 13 or older,1032,1678
9aba158aeb84c80c1a0c7479a9b1b93f242cc88faa5420d19874eb01c923aa70,Ai Long Nhai,อัยย์หลงไน๋,2022,"Ai studied abroad until, after being expelled for quarrelling, his father forces him to return to Thailand where he attends classes at the university where he teaches. There, Ai meets Chen Nhai, his new Harley Davidson-riding classmate who has an obsession with a yellow duck keychain. Ai falls in love at first sight and a whirlwind romance ensues.","Romance,  Youth,  Drama","LGBTQ+, LGBTQ+ Parent(s), Bisexual Supporting Character, Bisexual Male Lead, Student Male Lead, Young Adult Male Lead, Gay Romance, Fast Paced Romance, Love At First Sight, Adapted From A Novel",['Nob Sathanapong Limwongthong'],['Run Kantheephop Sirorattanaphanit'],Thailand,Drama,12,2640,26/9/22,12/12/22,Monday,Channel 3 iQiyi,7.2,7473,16114,13+ - Teens 13 or older,7642,838
1d7e5e3767a605305c75ec2572ac1ed3123eb28a0f5104f1366e0daf139c9159,"Suddenly, I Miss You",อยู่ดีๆ ก็คิดถึง,2022,"The story of four guys that stay in the same house. Kade, a stylish vlogger is famous as a Net Idol. Frong is nerdy and an expert on dessert. Although his look will be shy, he's a flirty one. Big is a hot photographer with a warmth-hearted look. And Boss is an artist who likes to do the garden. He is the twin of Big. These four were staying together peacefully until there was a girl who just moved to be their neighbour. All of them want to encircle that girl, so they made the rules. They will flirt with the girl one day for each of them to decide who can win her heart.(Source : WeTV)","Romance,  Drama","Housemates' Relationship, Cousins' Relationship, Short Length Series, Brothers' Relationship, Popular Female Lead, Love Pentagon, Miniseries, Identical Twin Male Lead, Neighbors' Relationship, Brothers Love Same Woman","['Niink Karnpicha Sinlertpattana', 'Ko Nantalit Tampacha']",,Thailand,Drama,5,600,26/9/22,17/10/22,Monday,WeTV,6.2,45,282,G - All Ages,62276,14379
cfe4adc513e9efc175c71a42798416ed8f0fdb12e51fd49310e3717400de0c02,Friend to Enemy,ฟ้า/ทาน/ตะวัน,2022,"Weiha, Tawan and Nithang are best friends. While the three of them spent some fun times together; Weiha and Tawanha both have more feelings for Nithan than friends. But one day, suddenly, both Weiha's mother and Tawan's mother died. Due to their simultaneous and mysterious deaths, Weiha and Tawan were separated from each other. How will the bond between the three friends change amid difficult life challenges? Will the friendship between Weiha and Tawan, who are in love with Nithang, turn into a three-way love triangle?","Mystery,  Romance,  Drama","Best Friends' Relationship, Death Of A Mother, Death, Love Triangle, Investigation, Friendship",['Nui Suttasit'],"['Apiwat Laosakul', 'Jaotarn Piyaporn Wayuparp']",Thailand,Drama,24,,24/9/22,11/12/22,"Saturday, Sunday",,7.5,11,203,Not Yet Rated,48308,16797
6a44bd59b328a7bfc6e80818eb8d832f207e85d481c8983935bcb93a1c7af843,Thai Cave Rescue,ภารกิจแห่งความหวัง,2022,"The Limited Series is based on 2018s world-famous event. Twelve boys from the same football team decided to spend an afternoon with their coach exploring the Tham Luang caves in northern Thailand. When heavy rainfall flooded the caves and trapped them inside, what was supposed to be a fun excursion turned into a massive international rescue operation that transfixed the world. ",Drama,"Survival, Based On True Story, Rescue Mission, Brave Male Lead, Thai Mythology, Clever Male Lead, Co-produced, Biographical, Bilingual Supporting Character, Bilingual Female Lead",['Baz Nattawut Poonpiriya'],,Thailand,Drama,6,3600,22/9/22,22/9/22,Thursday,Channel 3 Netflix,8.7,965,1792,G - All Ages,193,5123
b01bcb4e62c7e8e8dcd1ee62a3d51cb5318032f68c4768156a6de91184e3a691,Male Entertainer,เด็ก N - Male Entertainer,2022,"A young man named Max tells his story as an escort and how he works to support his family. His younger brother, Min, and various clients also share their thoughts on escorts, along with the details on their relationship with Max.",Life,"Gay Supporting Character, Bisexual Supporting Character, Pseudo-documentary, Orphan Male Lead, Gay Relationship, Sugar Daddy, Interview, LGBTQ+, Miniseries, Orphan Supporting Character",,,Thailand,Drama,2,2400,22/9/22,23/9/22,,,7,107,500,18+ Restricted (violence & profanity),55822,10827
951edbc2da1f2993765a1f9fe3c91e2ac13f5562d38d1ae208534024d0429e93,Miracle of Love,อุ้มรักปาฏิหาริย์,2022,"Phaphaeng is a fan of the celebrity, Pheem, who she eventually ends up in a relationship with. After suddenly finding out she is pregnant, Pheem is excited to start a family with the woman he loves, but not everyone is happy with this revelation. Phaphaeng does her best to endure Pheem's family's treatment of her, but their relationship takes a turn after Pheem breaks her heart one dreadful day; the same day she tells him she lost the baby. She decides leaving is what's best.Pheem continues his life with a cold attitude and never seriously loving anyone again, still hurt and longing for Phaphaeng, whom he never stopped loving. Five years later, Pheem meets a little girl who calls a woman, who looks just like Phaphaeng, ""mother."" Almost instantly, he falls in love with the little girl, feeling a connection to her. Phaphaeng does her best to try and keep Pheem and their daughter apart, but Pheem is determined to find out the truth about the little girl's origins and win Phaphaeng's heart again.","Romance,  Drama","Neighbors' Relationship, Child Supporting Character, Manipulative Supporting Character, Stubborn Female Lead, Flashback To Past, Secret, Disapproving Parent, Meet Again, Secret Child, Second Chance Romance",,,Thailand,Drama,17,5100,18/9/22,28/10/22,"Friday, Saturday, Sunday",Channel 7,7.3,198,764,13+ - Teens 13 or older,6841,8645
024d246ce2518d680f8635c8e2a629d65aafdccae854a18def21fb0a5e563ddb,River of Dreams,พาย สายน้ำแห่งความฝัน,2022,"Eighteen-year-old Nawa is a rural boy who grew up with the river and competitive longboat rowing. He has a dream of rowing his father's boat to provincial championship victory, but an issue brings him to stop playing the sport and separate from his friends. When Nawa starts his first year of university, he meets Pai, a fellow science major with a determination to become a rower for the national canoeing team and a dream to eventually compete in the Olympics. Meeting Pai leads Nawa to take up the paddle again. When by happenstance Nawa joins a canoeing club, Nawa feels he begins to know himself again. ","Life,  Youth,  Sports","Rowing, Competition, Friendship",,['Nitipong Krusuansombat'],Thailand,Drama,12,3180,18/9/22,29/10/22,"Saturday, Sunday",,8.6,6,209,Not Yet Rated,38309,16558
53a8d99da5a69189a7ccd649f6bb84a09716b2b175ba62748cf1b43686b68b0e,Suptar 2550,ซุปตาร์ 2550,2022,"Leading man Ryu was at the height of his fame in 2007. Since then, his star has been in decline. Now, he wants to return to work and get his reputation back. ","Comedy,  Romance,  Drama","Entertainment Industry, LGBTQ+, Miniseries",['Ken Theeradeth Wongpuapan'],,Thailand,Drama,10,5220,15/9/22,19/10/22,"Wednesday, Thursday",Channel 3,7.3,43,285,G - All Ages,51878,14304
902c76ac7b5496f8ed62b4c418ce94bfc99af2a1df4811a31f205459e8e40f38,Favorite Girl,ชุบแป้งทอด,2022,,"Romance,  Drama","Lesbian Female Lead, Short Length Series, Lesbian Romance, Bisexual Female Lead, LGBTQ+, Miniseries, Web Series",,,Thailand,Drama,2,540,14/9/22,1/10/22,,,7,42,149,Not Yet Rated,55862,99999
1af45446da874fed545c586d6e64b64e5e2fd35d83660a4d57a73b9c3def2a38,Fahlanruk,ฟ้าลั่นรัก,2022,"Fahlan is a handsome young man who studies economics, good at both academics and sports. Sherbet is an architecture student, good at playing music and singing. These two young men meet one day and can't help but feel something for each other. Their relationship began with sex, being friends with benefits. Even though the two of them have never seriously considered dating someone, Fahlan finds that he feels a lot more for Sherbet. He instead tries to escape his feelings for fear of getting hurt.Prince, Sherbet's friend, who knows the problem, tries to help so his friend overcomes this fear. But things get more and more turbulent when Fahlan mistakenly thinks Prince is interested in Sherbet. But Prince is also in love and with none other than ""Gear"".Ping and Tap, close friends of Fahlan also try to help their friends to be successful in this love, but there is a problem in their hearts. When Tap finds out that Ping feels more for him and doesn't see him just as a friend. cause both of them to start building a wall in their hearts.","Romance,  Life,  Youth,  Drama","Gay Romance, One-night Stand, Friends With Benefits, Student Supporting Character, Student Male Lead, School Setting, Adapted From A Web Novel, Best Friends' Relationship, Identical Twin Male Lead, Guitarist Male Lead","['Chik Sakon Tiacharoen', 'K Chainarong Tampong']",['Bomb Gundanai Sawatruang'],Thailand,Drama,12,2280,11/9/22,27/11/22,Sunday,Channel 9,6.3,4013,12574,18+ Restricted (violence & profanity),9256,1103
0f0edbfda4d233346b792a5fd59177614de7a3d1f35b03de438857d66f4be753,Club Sapan Fine Season 2,คลับสะพานฟาย 2 Class ซิฟาย,2022,Club Sapan Fine returns with eight chaotic new love stories centred on students. ,"Comedy,  Romance,  Youth","Anthology, Playboy Male Lead, Infidelity, Love Triangle, Student Supporting Character, Student Female Lead, Student Male Lead, School Setting, Young Adult Female Lead, Young Adult Male Lead","['Pat Thachai Komolphet', 'Hlung Kamthorn Lorjitramnuay', 'Chanathip Wongpoltree']","['Yod Chiangmun Ngamkanokwan', 'Kullapat Klatanakan', 'Baitoey Thanaporn Petcharat', 'Meang Pakapol Srirongmuang', 'Methus Sirinawin', 'Ging Tanada Hantaweewatana']",Thailand,Drama,8,2880,7/9/22,26/10/22,Wednesday,GMM 25,7.2,184,2502,Not Yet Rated,7354,4175
1959cd29f4ff02cab0fc625433cbb3af966ae2c0436e157275dc65ec9eabeb63,Retribution,สาปซ่อนรัก,2022,"A rich family that is believed to be cursed because of the mysterious death of all the men in the family leaving only the women alive. This is the story about how sweet and innocent love flourishes in the middle of harsh tribulations, and how far scarier than a mystical curse is the curse caused by love, greed, anger, and delusion in the human heart.","Thriller,  Mystery,  Romance,  Drama","Cheerful Female Lead, Nice Male Lead, Investigation, Suspense",['Fuse Kittisak Cheewasatjasakun'],,Thailand,Drama,14,,5/9/22,18/10/22,"Monday, Tuesday",Channel 3,7.4,10,165,Not Yet Rated,49478,99999
653e3beaa2e3b9f811b9198e6d4d43c0cb70b14eb10d8bbd1189dffb76ca1bea,Jao Sao Yuen Nueng,เจ้าสาวยืนหนึ่ง,2022,"In the middle of her wedding, bride Anchan is dumped by her fianc who runs away with her dowry. The story becomes big news overnight. Nisa, the owner of an aesthetic clinic, is getting a headache with her phony daughter-in-law Fahsai when she hears of it. It gives her an idea and she strikes a secret deal with Anchan. Nisa hires Anchan to be her eldest son Mawin's fake girlfriend and, provided that Anchan manages to get rid of Fahsai, Nisa will pay Anchan three million baht. ","Romance,  Drama","Abandoned On Wedding Day, Stolen Money, Contract Relationship",['Warot Kongkalai'],,Thailand,Drama,31,2400,5/9/22,18/10/22,"Monday, Tuesday, Wednesday, Thursday, Friday",GMM One,7,6,202,G - All Ages,55821,16831
a090815f83f59343d898a3ebe586b329efa904913e03ed27070995d095322401,Call It What You Want (2022 Version),จะรักก็รักเหอะ 2022 version,2022,"The story of BL director, James, who has a secret on-set romance with one of his actors, Ait. The series will explore the darker side of the entertainment industry, and the pressure actors receive from talent agencies; revealing the corrupted BL industry that is indeed far from perfection.","Comedy,  Romance,  Drama","Actor Male Lead, Director Male Lead, Gay Male Lead, Gay Romance, Fast Paced Romance, Workplace Abuse, Secondary Couple, Sexual Harassment, Entertainment Industry, LGBTQ+",,,Thailand,Drama,8,2700,3/9/22,22/10/22,Saturday,,7.1,70,649,18+ Restricted (violence & profanity),54784,9410
f41049566887980ae256534de6b972bbb8cb586291b6b1e5c8ce3a0b664c76dc,Bad Guys,Bad Guys ล่าล้างเมือง,2022,A detective returns from suspension and pulls together an unorthodox special investigation team in order to capture a serial killer. ,"Action,  Thriller,  Psychological,  Crime","Death, Detective Male Lead, Skilled Killer, Violence, Murder, MDL Remake, Teamwork, Strong Male Lead, Smart Male Lead, Revenge",['Tom Piyapan Choopetch'],"['Peerasak Saksiri', 'Nuttapot Potchumnean', 'Nattamol Paethanom']",Thailand,Drama,12,3600,2/9/22,8/10/22,"Friday, Saturday",True4U,7.9,168,716,Not Yet Rated,43185,8937
76fcb043849392228a1785cb4531af906efb171e410806a5d0144e180b7f1b5c,Sao Noi Roi Mic,สาวน้อยร้อยไมค์,2022,A love story about a recording company's owner and a country girl who leaves her province to pursue her dream of being a singer in Bangkok. ,"Romance,  Drama","Record Producer Male Lead, Singer Female Lead, Chasing A Dream, Music",,"['Bangpahn Homjan', 'Kusolin Mekviphat', 'Funt Thanyathorn Siwanukroh', 'Laneeya']",Thailand,Drama,30,3000,29/8/22,11/10/22,"Monday, Tuesday, Wednesday, Thursday, Friday",Channel 7,6.7,5,72,G - All Ages,59234,99999
0cc7c4700a05e838380856f27191ce09472e6b983034a745bf0a05383722ea5f,Work From Heart,รักป่วนก๊วนออฟฟิศ,2022,"The office manager brings remote employees back to the office. During the pandemic, the company had suffered significant losses and needs to re-grow. The CEO has delivered an ultimatum: either employees will increase the company's profits, or everyone will have to look for a new job; the office manager brings in new employees...","Comedy,  Romance","Gay Romance, Gay Male Lead, Office Worker Male Lead, Gay Supporting Character, Workplace Setting, Ex-Boyfriend Comes Back, Intern Male Lead, Office Setting, Gay Guest Character, Office Worker Supporting Character",['Phadej Onlahung'],['HoppingHope'],Thailand,Drama,7,2520,25/8/22,29/9/22,Thursday,WeTV,6.6,1680,5505,Not Yet Rated,9012,2284
602d032c93534498c4d4762963fc70291b709f3ebc0c68e1fbb19ed85216caa0,Phupha | Nanfah,ภูผา | น่านฟ้า,2022,"Phupha and Nanfah have been best friends since childhood, leading them to have an incredibly close friendship. They made a promise to each other to never leave the other, but Phupha can't help but fear losing Nanfah anyway. Can such a promise not be broken when feelings of more than friendship get in the way?","Romance,  Drama","Best Friends' Relationship, Gay Male Lead, Long Time Friends, Promise, Flashback To Past, Secret Crush, LGBTQ+, Miniseries, Based On True Story, Gay Romance",['Choi Sittichai Chutsiri'],,Thailand,Drama,2,2400,24/8/22,15/11/22,,,7.8,653,1796,Not Yet Rated,3444,5113
3b168a6eec4c33a5c6e95d92acb7b0bcf10257b162a3dd0b97d371582835ed05,Fallen Rainbow,สายรุ้ง,2022,"When Methinee knows that her kind-hearted brother from a neighbour died, she's like missing the rainbow of hope. However, he is back again, but might not be the same rainbow anymore.","Mystery,  Romance,  Melodrama","Hidden Identity, Alcoholism, Actress Female Lead, Sisters' Relationship, Faked Death, Flashback To Past, Childhood Sweethearts, Selfish Mother, Attempted Suicide, Depression",['Oh Kathadeb'],['Ying Wanwipa Samngamjam'],Thailand,Drama,16,4020,24/8/22,13/10/22,"Wednesday, Thursday",GMM One,7.6,113,478,G - All Ages,47357,11079
f88f3df590f542a2ab512da9208dadeaccddab42e19f54f61e4137d6ef03d463,What If,สมมติว่า,2022,"""What If"" is the story of two neighbours Peach and Smart. Since they were young, the two took care of one another. They have special feelings for each other but choose to keep them to themselves, unsure if it's true or not. When Peach attends university, they start to drift apart. Peach has his new community, new friends and girls. The growing gap between them makes Smart understand his feelings toward Peach. He decides to take the exam to attend the same university as Peach. The story also follows their dream of being singers.","Romance,  Youth","Student Male Lead, Childhood Friends' Relationship, Best Friends' Relationship, Senior-Junior Relationship, Guitarist Male Lead, Musician Male Lead, Miniseries, Friendship, Neighbors' Relationship, Slight Romance","['Niink Karnpicha Sinlertpattana', 'Ko Nantalit Tampacha']",,Thailand,Drama,5,600,22/8/22,12/9/22,Monday,WeTV,6.3,1089,3128,Not Yet Rated,9254,3570
50b4fb29446a3893da1219d8f87068a2f24fbfa6cfedca2c3941bbca4d6f2baa,My Sassy Princess: Cinderella,My Sassy Princess เจ้าหญิง 2022 ตอน ซินเดอเรลล่า,2022,"A re-imagination of the classic tale ""Cinderella"" in the modern society.Meet the new ""Cinderella"", who doesn't wait for the Fairy Godmother to make her wishes come true. Even though the difficult and needy life, she will find the way by herself. She changes her appearance, wears glass slippers and starts chasing for the heart of ""The Wealthy Prince"". Even if the glass slippers are tight and pinching her feet, when the goal is money, she will defeat it!","Comedy,  Romance","Adapted From Folklore, Miniseries",,,Thailand,Drama,8,3600,20/8/22,8/10/22,Saturday,GMM One,7.4,76,612,Not Yet Rated,49785,9716
8198143206e24f4839cc8ca37cb804808dc24922b26ed1be8b74d4cf79c6cacf,Spirits of the Mekong River,ภูตแม่น้ำโขง,2022,"Dr Akkanee and his crew travel to a village that is old fashioned and superstitious to study the paranormal and that proves that it is not true. In the village, he meets and falls for a girl named Buapun. He is curious about her since he often dreams about her before coming to the village. The village is close to the Mekong River, which the villagers believe house spirits and deities. This is true as a spirit of a vengeful princess resides underneath the river waiting for her betrothal, which is the reincarnated Dr Akkanee. In a previous life, Dr Akkanee travelled from his land to marry the princess. The princess is taken with him when they first meet and immediately falls in love with him. Dr Akkanee's past self tells her that he wants to become a monk for a short while to dedicate his life to prayer and contemplation. The princess compromises and agrees to postpone the wedding. One day she goes to his room to bring him snacks and catches him with her younger sister (past life of Buapun), who she is very close to, in an innocent yet intimate moment. It was obvious that the two were seeing each other behind her back. In a rage, the princess cursed them both and vows revenge for their betrayal. The hatred she had for the two caused her to lose her beauty and become a vicious spirit that plagues the village. In the present time, Buapun finds an enormous egg at the bank of Mekong river and is compelled to eat. When she ate it, it turned her into a vessel, possessed by the princess now queen (or the Mother) of Mekong river who had long lusted for revenge. After the possession, Buapun disappeared from the village. When she returned, carrying the dreadful spirit inside her, the evil queen began killing local young girls one by one in order to sustain her power. No exorcist got rid of her, no technology destroyed her, only the true love of Buapun and Dr Ake would be able to break into her vengeful heart.~~ Adapted from the novel Poot Mae Nam Khong () by  .","Horror,  Romance,  Supernatural","Vengeful Spirit, Revenge, Reincarnation, Suspense, Adapted From A Novel",,['Sorarat Jirabovornwisut'],Thailand,Drama,15,7620,20/8/22,23/9/22,"Friday, Saturday, Sunday",Channel 3,7.3,8,127,G - All Ages,52518,99999
ab60bbe06d6b0fa171268bbc270f71017617b083ee6b8c06f89f713339cc278e,Club Friday Season 14: Love & Belief,คลับฟรายเดย์เดอะซีรีส์ 14 ความรักกับความเชื่อ,2022,,"Romance,  Drama","Anthology, Infidelity, Love Triangle","['Peter Nopachai Jayanama', 'Chatichai Worapiankul', 'K Chainarong Tampong', 'Pantip Vibultham']","['Apiwat Laosakul', 'Waa Waasuthep Ketpetch', 'Sing Siwarat Harnpanich']",Thailand,Drama,44,3300,19/8/22,2/7/23,Sunday,GMM One,7.7,28,330,G - All Ages,45129,13337
88f1b1466d70dd976a260060da276e7c2a15266383744a2ac115b5a34dd114a5,Love in the Air,บรรยากาศรัก เดอะซีรีส์,2022,"When clouds in the sky and falling rain tease the two close friends in trouble, Rain and Sky, it takes them to meet Payu and Prapai, who are not only cunning saviours but also guys making storms in the two best friends' hearts. The war of love is about to take place in the warm spring, hot summer, lonely autumn and cold winter. How would the atmosphere of love be? Which way would their hearts wave and the air full of love take them to? ","Comedy,  Romance,  Life,  Drama","Gay Romance, Auto Mechanic Male Lead, Bisexual Male Lead, Sexual Content, Love/Hate Relationship, Naive Male Lead, University, Playboy Male Lead, Motorcycle Racing, Architect Male Lead",['Ne Neti Suwanjinda'],,Thailand,Drama,13,2700,18/8/22,10/11/22,Thursday,GMM 25,8.1,24375,38803,18+ Restricted (violence & profanity),1603,261
e2d0d61a83c52ae985e1a96a49f646bb7cbb588922e0daf290c0cc75fcd62c24,Khem Sorn Plai,เข็มซ่อนปลาย,2022,"""Khem Sorn Plai"" is the story of a beautiful girl named Cherd, who is stuck in a marriage with Dr. Ruengboon in an overseas country. In a loveless marriage, she finds herself falling for, Lanna, a Thai student who has come overseas to study. However, Dr. Ruengboon refuses to give Cherd a divorce and this keeps her bound to him unwillingly. Eventually, Lanna returns to Thailand and begins a new life by marrying Yaowayod, a young woman who is perfect in both looks and social status  and most of all was chosen for him by his mother. Despite having a sweet wife, Lanna can not forget Cherd and continues to keep the dazzling girl in his heart silently. When Dr. Ruengboon discovers that Lanna has gotten married, he finally divorces Cherd and so she too returns to Thailand and begins a new life. However, despite many young men ready to peruse her, she still holds a lit candle for Lanna  unable to forget him. And what of Lanna, who expresses the desire to get together with Cherd again, while not wanting to break up with his wife Yaowayod?The hidden needle in this story is the expression of passions in young men and women and how Cherd, after a long period of being misguided, decides to be free of the debt of the word ""love"". ","Romance,  Drama","Multiple Mains, Infidelity, Adapted From A Novel",['Chajchavan Saswatgloon'],,Thailand,Drama,19,5100,17/8/22,19/10/22,"Wednesday, Thursday",Channel 7,6.9,50,309,13+ - Teens 13 or older,57259,13764
9bde2ac1c78d1831ecac75fcacee67494dd7e2faf2b762d375491d6f2880ae58,Innocent Lies,บ่วงวิมาลา,2022,"Gun is Parin's best friend who owned a luxury hotel. They become business partners after Gun offers to sell some of his hotel's shares to Parin. Gun is also married, however, his marriage is rocky and he and his wife are going through a divorce.What's difficult is that his wife is determined to get her hands on the ""Twilight Resort"" through their divorce settlement. However, Gun has some incriminating evidence against her which can cost her this case. When his wife finds out about the evidence, she decides to offer Wimala a job to steal that evidence from Gun. Wimala refuses to do such a low deed at first, however, Gun's wife convinces her after showing Wimala the bruises and marks she has on her body from Gun's bondage play and abuse. Seeing the bruise and since she also needs money for her mother's treatment, Wimala agrees to this job  completely convinced that Gun is an abusive and evil person. ","Romance,  Drama","Divorced Male Lead, Hardworking Female Lead, Strong Male Lead, Blackmail, Slap And Kiss, Misunderstanding",['Tor Supacha Krutnark'],['Jareerat Saengow'],Thailand,Drama,17,4920,15/8/22,10/10/22,"Monday, Tuesday",Channel 7,7.2,212,992,13+ - Teens 13 or older,7604,7429
4d892a922fd96ba6257f2dede5d1172880e8324b02333e4db159f12c384d3143,"Ai, Khoi Hak Jao",อ้ายข่อยฮักเจ้า,2022,"Phuwasol had to fly back to Thailand, seeing his father take his life because of financial problem. All of property were seized and sold by bank. He and mother need to move to relative house at province. At here, meeting Chattawan, the naughty girl who seem to dislike his arrogant. He is always teased by her, to face with any supernatural incident at here.","Mystery,  Comedy,  Romance,  Supernatural","Village Setting, Countryside Setting, Death Of A Father, Arrogant Male Lead, Sassy Female Lead, Death, Riches To Rags, Suicide, Investigation",,['Palapon Pongpat'],Thailand,Drama,30,2820,15/8/22,23/9/22,"Monday, Tuesday, Wednesday, Thursday, Friday",Channel 3,7.4,7,177,G - All Ages,49456,99999
b6bfb1a222df792eee4d88eb6658aa330ee3d62584baa6e872474185218bdaba,180 Degree Longitude Passes Through Us,เส้นลองจิจูดที่ 180 องศาลากผ่านเรา,2022,"Sasiwimol is an extremely successful director. She has a close, friend-like relationship with her teenage son Wang. What will she do when Wang experiences his first love with Inthawut, her old friend? Love, relationships, understanding, mother and son learning from each other in this era of changeability. A friendship will forever be altered. ","Romance,  Drama,  Melodrama","Age Gap [Drama Life], Mother-Son Relationship, Gay Romance, Older Man/Younger Man, Inner Monologue, LGBTQ+, Age Gap [Real Life], Miniseries, Gay Male Lead, Death Of A Father",,,Thailand,Drama,8,2760,14/8/22,2/10/22,Sunday,GMM One,7.9,4797,11830,13+ - Teens 13 or older,2699,1164
74519e6348d91774a6f25bc93f4a8cea19ab2e77efed70058b74fd029126ffeb,The Eclipse,คาธ,2022,"The country's leading all-boys school, Suppalo, is strictly governed. Rumour has it that a curse will punish students who act out, a curse that grows stronger as the solar eclipse nears. But where there are rules, there will naturally be those who want to break them. A group of students calling themselves The World Remembers unite to challenge the school's authority and demand their rights. Head student prefect Akk and his cohorts are tasked with dissuading the rebel group. Then Ayan, a mysterious new student, arrives. Akk is suspicious of Ayan, this boy whose behaviour is so odd and who regularly challenges the school's norms. Ayan has enrolled in hopes of discovering the person who pushed his uncle Dika to suicide. His only evidence leading him to Suppalo School is in his uncle's old notebook. Ayan's method of dealing with Akk's scrutiny is to toy with him.","Mystery,  Romance,  Youth","Gay Male Lead, Gay Romance, Enemies To Lovers, Gay Supporting Character, All-Boys School, LGBTQ+, Male Centered Plot, High School, Investigation, Homophobia",['Golf Tanwarin Sukkhapisit'],"['Yokee Apirak Chaipanha', 'Chot-anan Kasamwonghong', 'Kim Minta Bhanaparin']",Thailand,Drama,12,2700,12/8/22,28/10/22,Friday,GMM 25,8.3,19330,31732,13+ - Teens 13 or older,1081,349
acc712116ab16b7a8a5ea7edb94e4203b48083f826974100da200af99315a559,My Only 12%,ลุ้นรัก 12%,2022,"Cake and Seeiw have been friends as far as they can remember. Cake is very outgoing and has a lot of friends while Seeiw is very shy and barely speaks to people he's not used to being around.  Despite their different personalities, they are very close. By being next-door neighbors since they were born, they became an essential aspect of each other's lives. However, as they become older, things change and so do the way they see each other. There is only a 12% possibility of having a successful first love. Would that 12% be enough? ~~ Adapted from the novel 12% by afterday.","Romance,  Life,  Youth","Childhood Friends' Relationship, LGBTQ+, Coming Of Age, Slow Burn Romance, Teenager Male Lead, Friendship, Adapted From A Novel, Gay Male Lead, Teenager Supporting Character, Age Gap [Real Life]",['New Siwaj Sawatmaneekul'],,Thailand,Drama,14,2400,12/8/22,11/11/22,Friday,,8.1,7935,18281,13+ - Teens 13 or older,1713,732
