drama_id,drama_name,native_name,year,synopsis,genres,tags,director,sc_writer,country,type,tot_eps,ep_duration,start_dt,end_dt,aired_on,org_net,tot_user_score,tot_num_user,tot_watched,content_rt,rank,popularity
4f10eec035b69ea8c79ee2319257756531804fbb7be6558348bc9ac83a3ab04b,Kotodamasou,言霊荘,2021,"Utagawa Kotoha is a bright 25-year-old woman. She is sometimes timid, but she is also a curious person. Through her friend's introduction, Kotoha Utagawa moves to apartment #7 in an apartment building exclusively for women. There, she gets involved with weird phenomenons. She happens to meet Nakame Reishi. He introduces himself as a psychic, but he doesnt have psychic abilities. This is in spite of Reishi Nakame's grandmother being an itako (blind women who are trained to become a spiritual medium). His aunt Iwato Shima is also the head of a Shinto shrine. Kotoha Utagawa and Reishi Nakame ask Shima Iwato to perform an exorcism.","Horror,  Supernatural","Suspense, Dark Fiction, Paranormal, Miniseries, Ghost","['Higurashi Ken', 'Ochiai Masayuki']",['Hashimoto Hiroshi'],Japan,Drama,10,1800,2021-10-09,2021-12-18,Saturday,TV Asahi,7.2,125,452,Not Yet Rated,53806,11400
bf6cb3764389b64dcc7f35e3cb90ecb2040393d7852fe5782b8421b57c85dce9,Snack Kizutsuki,スナック キズツキ,2021,"Toko runs a small restaurant named Snack Kizutsuki. Her restaurant serves snacks, but doesn't sell alcohol. She welcomes her customers, who carry wounds in their minds.","Food,  Life,  Drama","Healing, Adapted From A Manga, Restaurant Setting, Restaurateur Female Lead","['Yuasa Hiroaki', 'Kakehi Masaya']",,Japan,Drama,12,1800,2021-10-08,2021-12-24,Friday,TV Tokyo,7.8,80,310,Not Yet Rated,44696,13733
384302c3140df4ca8e89cf9316f7ad74be9883ae04854037ef226c86d3c1d93e,Oshaie Sommelier Oshako! 2,おしゃ家ソムリエおしゃ子！2,2021,"~~ Adapted from the webmanga ""Oshaie Sommelier Oshako!"" () by Kappy. ","Comedy,  Romance","Female Centered Plot, Fashion Industry, Miniseries, Adapted From A Manga, Friendship",,"['Murakami Jun', 'Gajin Shouta']",Japan,Drama,8,1800,2021-10-08,2021-11-26,Friday,TV Tokyo,7.7,4,59,Not Yet Rated,45271,99999
6e1647725f1c8b7b3194b4c33a87cda02b256fb177779547caca3381b09111ff,Unlucky Girl!,アンラッキーガール！,2021,"Fukura Sachi is a girl with zero luck with money, Asakura Kaori has zero luck with people, while the unemployed Ayanami Itsuki has zero luck with work. Three girls with different kinds of unluckiness accidentally meet at a lottery centre and unintentionally get involved in various unlucky incidents and troubles.","Comedy,  Romance,  Drama","Unlucky Female Lead, Miniseries, Part-time Worker Female Lead, Lawyer Supporting Character, Low Self-esteem Female Lead, Fortune-telling, Misunderstanding, Unusual Friendship, Friendship","['Aoki Tatsuya', 'Smith']",['Morale'],Japan,Drama,10,2580,2021-10-07,2021-12-09,Thursday,NTV YTV,7.9,181,772,Not Yet Rated,43039,8606
d99db6fd625e97ebeb9d8559b695bb7cfdf2289f40d5dd4f58d20b9fca9bd0e1,Doctor Eggs: Kenshui Arihara Ryohei,ドクターエッグス～研修医・蟻原涼平～,2021,,"Drama,  Medical","Hospital Setting, Doctor Female Lead, Doctor Male Lead, Miniseries",['Nakamae Yuji'],,Japan,Drama,2,1800,2021-10-07,2021-10-14,Thursday,Telasa,7.4,7,35,Not Yet Rated,49623,99999
03b7c1942799dacd45486e8bb98b17de2588f7dcf63023158961481d865a8d0f,Koi Desu: Yankee-kun to Hakujou Garu,恋です！～ヤンキー君と白杖ガール～,2021,"Akaza Yukiko attends a high school for blind. She has amblyopia, which causes her to recognize colors only vaguely and she can recognize large letters with a magnifying glass. When she walks outdoors, she always carries a white cane. Nevertheless, she has a bright personality. One day, Yukiko happens to meet delinquent boy Kurokawa Morio. At first, Yukiko doesnt like him, but she somehow gains an understanding of him. They become attracted to each other.","Comedy,  Romance,  Life","Blindness, Amblyopia, Disability, Adapted From A Manga, Male Chases Female First, Kind Male Lead, Height Difference, Visually Impaired Female Lead, Hardworking Female Lead, Lively Male Lead","['Kariyama Shunsuke', 'Uchida Hidemi']",['Matsuda Yuko'],Japan,Drama,10,3600,2021-10-06,2021-12-15,Wednesday,NTV,8.3,2621,8536,Not Yet Rated,871,1577
671bc31adb7df0ffa4a9597b042c3b21107aa008e64a634324bcea900e4c9401,Aitsu ga Kamite de Shimote ga Boku de,あいつが上手で下手が僕で,2021,,"Comedy,  Youth","Miniseries, Stand-up Comedy",['Hashimoto Kazuaki'],['Ueda Makoto'],Japan,Drama,8,1800,2021-10-06,2021-11-24,Wednesday,NTV YTV,8.2,4,64,Not Yet Rated,40463,99999
cd6d46aede9d4a566656cedda0fac2dd64969e8acbfbdbaf2448dedfbd0686dc,Radiation House Season 2,ラジエーションハウスII～放射線科の診断レポート～,2021,"~~ Adapted from the manga series ""Radiation House"" () written by Yokomaku Tomohiro () and illustrated by Mori Taishi (). ","Mystery,  Drama,  Medical","Smart Male Lead, Adapted From A Manga, Investigation, Friendship, Childhood Friends' Relationship, Hospital Setting, Radiologist Female Lead, Radiologist Male Lead, Doctor Female Lead, Doctor Male Lead","['Aizawa Hideyuki', 'Suzuki  Masayuki']",['Okita Haruka'],Japan,Drama,11,3240,2021-10-04,2021-12-13,Monday,Fuji TV,7.8,308,718,Not Yet Rated,3161,8924
7584d769e5384773c5b065def53d8ad3f565dc7557b87f8d0f3bfffa00b3e972,Mushoboke,ムショぼけ,2021,Depicts the life of a former yakuza who was released for the first time in 14 years.,"Comedy,  Drama","Mafia, Miniseries, Yakuza",,,Japan,Drama,10,1800,2021-10-03,2021-12-05,Sunday,ABC TVK,7.7,55,166,Not Yet Rated,45517,99999
75a16f01c234ceecb80e82ace870b7a01582c7c0b2d6739f95a388d70ed0f60c,Solomon no Gisho,ソロモンの偽証,2021,"On Christmas morning, Fujino Ryoko finds her classmate Kashiwagi Takuyas dead body at their snow covered school. The police and the school conclude that Kashiwagi Takuya died by suicide. At that time, an anonymous letter is delivered to Fujino Ryoko. The letter states that Kashiwagi Takuya was murdered by a group of students including Ooide Shunji. The media and SNS begin to question whether Kashiwagi Takuya really died by suicide or was he murdered. The school principal tries to take control of the narrative, but this leads to a more chaotic situation.Fujino Ryoko is disturbed by people's reaction to Kashiwagi Takuyas death. She asks for a trial and an unprecedented school trial begins.","Thriller,  Mystery,  Psychological","Adapted From A Novel, Investigation, Suspense, Death Of A Classmate, High School, Death, Domestic Violence, School Problems, Corruption, School Bullying",['Gonno Hajime'],['Shinozaki Eriko'],Japan,Drama,8,3600,2021-10-03,2021-11-21,Sunday,WOWOW,7.6,92,781,Not Yet Rated,46403,8543
1b5793b0e3bb4496929ade8e3c9e24d819c52366ecaf6b2bdb9ac7bdee6a28bc,add9 Code,add9 Code,2021,A story in which young people who can only talk about troubles on the net create new expressions by co-creating music.,"Music,  Life","Miniseries, Co-workers' Relationship, Workplace Setting, Hardship, COVID-19, Nice Female Lead, Hardworking Female Lead, Teamwork, Healing, Smart Male Lead",,,Japan,Drama,6,900,2021-10-03,2021-11-07,Sunday,,7.6,12,114,G - All Ages,46923,99999
aaa192cc2631dd4d79bdcbe82beb123d6cc57eb3e1d4bb3c8f6f96c87c462e0c,Gohoubi Gohan,ごほうびごはん,2021,"Ikeda Sakiko is a newbie in the workforce struggling to keep up with work. In order to reward herself for having worked hard during the week, Sakiko cooks elaborate meals at home or goes to eat at restaurants which are interesting.","Food,  Life","Adapted From A Manga, Nice Female Lead, Hardworking Female Lead, Strong Female Lead, Office Worker Female Lead, Foodie Female Lead, Cooking",,,Japan,Drama,12,1800,2021-10-03,2021-12-19,Sunday,TV Tokyo,7.5,82,325,Not Yet Rated,48310,13446
4fd2d4311eaa12b037c2f2d15044e3c59a024b78e5ba962d02e6bf5da67d92f3,Soredemo Ai wo Chikaimasu ka?,それでも愛を誓いますか？,2021,"After Jun married her husband, she quit her job. She is now a housewife and has been happily married to Takeyori for the past 8 years. They haven't had sex for 5 years, and they don't have a child. She tells her husband that she wants to have a child, but he doesnt even want to talk about having children. To change her mood, Jun decides to work again. She takes a job as a contract worker. One day, Jun sees her husband, Takeyori, walking with a woman.","Psychological,  Romance,  Drama","Office Worker Female Lead, Adapted From A Manga, Miniseries, Infidelity",,,Japan,Drama,10,1800,2021-10-03,2021-12-12,Sunday,ABC TV Asahi,6.6,121,362,Not Yet Rated,60590,12736
4d0a8b42cc98c31c9b5454a8006c10d068575158c925c444548b48c3eb725da8,"Tsumari Suki tte iitai n Dakedo,",つまり好きって言いたいんだけど、,2021,"The story centers on Chitose, a former bullied girl who became a talent manager. The celebrity she is put in charge of is a domineering actor who was a bully as a child.","Comedy,  Romance,  Life","Manager-Talent Relationship, Gullible Female Lead, Entertainment Industry, Meet Again, Lying, Adapted From A Manga, Male Chases Female First, Flashback To Past, Famous Lead/Common Lead, Hardworking Male Lead",['Tanazawa Takayoshi'],,Japan,Drama,12,1560,2021-09-29,2021-12-22,Wednesday,Paravi TV Tokyo,7.2,1090,2963,13+ - Teens 13 or older,7420,3709
224e44a1b8834ab30c20d339690725bd7b1703b2ccef837bdc251110c285f184,Hijikata no Smartphone,土方のスマホ,2021,,Historical,"Short Length Series, Miniseries",,,Japan,Drama,6,300,2021-09-27,2021-10-13,"Monday, Tuesday, Wednesday",NHK,7.0,5,35,Not Yet Rated,56231,99999
6a101c460e4624c972250162f0aff1ddd6950f236aa345d00809514773507cf6,Seigi no Tenbin,正義の天秤,2021,"Kazuya Takano is a former surgeon, but he now works as a lawyer. He is a genius in terms of intelligence and reasoning. He gets scouted by the Shidanzaka Law Office. The founder of the law firm suddenly died, and the lawyer daughter of the late founder brought Kazuya Takano to help rebuild Shidanzaka Law Office.Kazuya Takano begins to work with four other lawyers in room 1 of the law office. They are in charge of criminal affairs. The four lawyers all come from different backgrounds and have different personalities. The other four attorneys are the late founder's daughter, who is a rookie, a lawyer with an inferiority complex and who used to be a NEET, a prideful lawyer who used to be a judge, and a lawyer with a compassionate mind who used to be a detective.","Mystery,  Law,  Drama","Adapted From A Novel, Investigation, Lawyer Male Lead, Genius Male Lead, Miniseries","['Ninomiya Takashi', 'Kataoka Keiji']","['Tanaka Shinichi', 'Inoue Kiko']",Japan,Drama,5,2940,2021-09-25,2021-10-23,Saturday,NHK,7.3,159,794,Not Yet Rated,51232,8462
1906b257044948a67a295d9717e85aac5becc70963825065a38426f58348277e,Boku no Neechan,僕の姉ちゃん,2021,"Chiharu and her younger brother Junpei live together. Chiharu is 30-years-old and she is funny, but also has a sharp tongue. Junpei is a good brother and he is considerate to Chiharu. After they come home from work, they eat and drink together. Doing that, they talk about various subjects like love, work, and their interests.","Life,  Drama,  Family","Brother-Sister Relationship, Family Relationship, Adapted From A Manga, Slight Romance, Miniseries, Web Series",,"['Takada Ryo', 'Shimizu Masashi']",Japan,Drama,10,1800,2021-09-24,2021-09-24,Friday,Amazon Prime TV Tokyo,7.8,87,541,Not Yet Rated,44442,10383
b2e1331d0ed9215517e6cfb79d5ddefbe89945d08feb7c56d5b44da4e5cfc666,Gossip Box,GOSSIP BOX,2021,"Four men and women are trapped together. To escape, they have to find something in common with each other. The worst escape game begins!","Thriller,  Mystery,  Comedy,  Drama","Short Length Series, Rumor, Gossip, Escape Room, Opposites Attract, Miniseries, Web Series, Adapted From A Novel, Investigation, Suspense",,,Japan,Drama,10,300,2021-09-24,2021-10-08,Friday,,6.7,3,158,Not Yet Rated,59492,99999
e1413ca1bcdcdc15a71136bfb51559a7f2d5d34da7a161f43ceacb7a383ddd0a,Eroi Kareshi ga Watashi wo Madowasu,エロい彼氏が私を魅わす,2021,"Sakaino Hitomi is an honest lady from a well-to-do family. She is envied by everyone for being engaged with Akashi Keigo, a man with a good appearance, high income, high education, and kindness. Hitomi is about to get married but suddenly becomes attracted to a man, Manabu, who she met at a construction site. ","Comedy,  Romance","Miniseries, Infidelity, Sexual Content, Rich Woman/Poor Man, Love Square",,['Nojima Shinji'],Japan,Drama,8,1500,2021-09-18,2021-11-06,Saturday,Fuji TV,6.9,523,1236,Not Yet Rated,8593,6499
171beade53a2df7e1fed51c72a77b81a93f50518342ba9cc3a05e0de63a4eeb0,"Bokura ga Koroshita, Saiai no Kimi",僕らが殺した、最愛のキミ,2021,"A dark love story where 7 primary school classmates gather for a reunion but find themselves locked in the building; as they eye one another with suspicion, they start killing one another in a bloody battle filled with betrayal and love.","Thriller,  Romance","Secret, Survival, Violence, Murder, Unrequited Love, Betrayal, Suspense, Hidden Personality, Gore, Forbidden Love",['Shibata Keisuke'],"['Takano Minato', 'Kawamitsu Sawako']",Japan,Drama,6,1800,2021-09-17,2021-10-08,Friday,Telasa,7.3,270,956,Not Yet Rated,7237,7606
9037433b3f35db1c6af76cfedc2f574f9b82ce2dd3c8675801e749709a148f60,"Oliver na Inu, (Gosh!!) Konoyarou",オリバーな犬、(Gosh!!)このヤロウ,2021,"Aoba Ippei, a police officer in the Police Dog Section of the Forensics Division, and his police dog buddy, Oliver, take on a series of inexplicable cases. As they try to solve the cases, they find themselves in the midst of various conflicting incidents...","Thriller,  Mystery,  Comedy,  Drama","Buddy Cop, Police Dog, Talking Animal, Investigation, Police Officer Male Lead, Hidden Past, Missing Person, Miniseries, Yakuza, Murder",,,Japan,Drama,3,2700,2021-09-17,2021-10-01,Friday,NHK,7.6,94,265,Not Yet Rated,46637,14796
7e18338941cefa2c2b5407e64b457b05a472cc24aa1f8e741fad9639a26185a1,Shinigami San,死神さん,2021,"Kennin Gido is a detective. He belongs to a mysterious division at the Tokyo Metropolitan Police Department. He is the only member in the division. There, Kennin Gido reinvestigates cases that received not-guilty verdicts. He searches through testimony and evidence from those cases to catch the real criminals. Kennin Gido is called ""Shinigami"" (""Grim Reaper"") by those around him.","Mystery,  Comedy,  Crime","Investigation, Eccentric Male Lead, Adapted From A Novel, Buddy Cop, Breaking The Fourth Wall, Detective Fiction, Investigator Male Lead, Police Corruption, Redemption, Wrongfully Accused","['Tsutsumi Yukihiko', 'Fujiwara Tomoyuki']",['Watanabe Yusuke'],Japan,Drama,6,3600,2021-09-17,2021-10-22,Friday,Hulu,7.6,54,463,Not Yet Rated,47521,11258
87e48c94ac1d9704fe4492c644d25195888134cb2cc46457f3a49db437ab1582,Ayakashi Tometsu-Den Kougaiger,あやかし討滅伝コウガイガー,2021,"A short tokusatsu superhero series created by AV company GIGA in homage to Super Sentai's Ninpuu Sentai Hurricaneger. The series was made in collaboration with indie tokusatsu studio Gaia Creative Work Force.A trio of ninja warriors, Rikimaru, Sasuke, and Seira are demon slayers in the shadows against the Ayakashi. They find themselves in an unexpectedly rough situation due to a mushroom monster who can use its spores to infect humans.","Action,  Tokusatsu,  Sci-Fi","Ninja Male Lead, Superhero Male Lead, Short Length Series, Miniseries",,,Japan,Drama,4,600,2021-09-17,2021-10-08,Friday,,6.9,5,29,G - All Ages,57153,99999
effca91f4777277e146e1538b02bda8ab3bdd41f002deef2e1dad98f4730bf32,Kaerarenai Watashitachi,変えられない私たち,2021,,Drama,Miniseries,,,Japan,Drama,5,480,2021-09-17,2021-09-17,Friday,,8.0,2,18,Not Yet Rated,99999,99999
bccc6b0680694e6529772ae98bd526fb39286c41406d1c7d3f89bb881d3bfbb3,Douse Mou Nigerarenai,どうせもう逃げられない,2021,"Nodakura Naho has been longing for an ordinary life as an office lady, but she couldnt seem to get a job offer. In order to make ends meet, for the time being, she decides to interview for a part-time job at a design company called Solo Design Office. On her way there, Naho encounters a man and a woman having a lovers quarrel. In order to shake off the woman, the man grabs Naho, who just happens to be there, and says shes his new girlfriend. Naho gets angry and instinctively pushes him away. When she later arrives at Solo Design Office for her interview, she realizes that the man she had met earlier is in fact the companys president Sakisaka Takumi. Despite all that happened, Naho somehow gets hired and starts working as a part-timer at the company","Romance,  Drama","Adapted From A Manga, Hardworking Female Lead, Playboy Male Lead, Prankster Male Lead, Trauma, Tragic Past, Part-time Worker Female Lead, Miniseries, Slight Comedy, Workplace Setting",,,Japan,Drama,9,1440,2021-09-16,2021-11-11,Thursday,MBS,7.1,1955,4250,Not Yet Rated,7869,2840
0548855c7dc9f5d6e22bbb9a8e7b954b4592e00badca58921c06c72c1483346d,Tokyo Houchi Shokudo,東京放置食堂,2021,"This drama takes place on Ojima Island otherwise known as ""Tokyo Island"". It will depict the daily events of a small diner in a place where the passage of time ticks away at a leisurely pace. ",Drama,Miniseries,['Abera Hidenobu'],,Japan,Drama,8,1800,2021-09-15,2021-11-03,Wednesday,TV Tokyo,8.2,7,97,Not Yet Rated,40262,99999
51211562e2559dab70fc88dc81cb0317ab324ade3f203594a9fd1ec478c79e7a,"Tokyo, Aidano, Koidano",東京、愛だの、恋だの,2021,,"Romance,  Life,  Drama","Office Worker Female Lead, Nice Female Lead, Miniseries, Web Series, Friendship",,,Japan,Drama,7,1800,2021-09-11,2021-10-16,Saturday,Paravi,7.6,6,78,Not Yet Rated,47460,99999
f4c320c8fedc65326f48108b8a31de536a3e65330905220a9f67cc3284ccf68d,Momoume,モモウメ,2021,"Rookie office lady Momo-chan and veteran office lady Ume-san are good friends of different generations. Ume-san accepts Momo-chan, who is doing her best in everything, but is slightly out of alignment, with her unfathomable love and tsukkomi.","Comedy,  Life","Workplace Setting, Office Setting, Office Worker Female Lead, Short Length Series, Nice Female Lead, Female Rivalry, Naive Female Lead, Web Series",,,Japan,Drama,20,600,2021-09-10,2021-11-19,Friday,Hulu NTV,7.8,24,135,G - All Ages,44352,99999
0d9a5f018d0a425576ba600931f1be5509716c1aec9b908c82bed487c196f4b3,Tokyo Seimenjo,トーキョー製麺所,2021,"With the motto, Quick, cheap, and delicious Tokyo Seimenjo has been serving affordable, delectable udon to customers since the day their doors first opened. With a steady flow of customers and more than their fair share of regulars, the restaurant is clearly a local favorite. But with the manager two months into her maternity leave, and the most reliable of the staff having just quit, the stability of the remaining restaurant staff is deeply shaken.Completely uneasy about their two most reliable members now gone, the remaining staff, Haruto Aoi, Yoshio Midorikawa, Rin Momota, and Setsuko Kimoto, arent entirely sure what to do next. To make matters worse, the restaurants parent company has just sent them a new manager, Kotaro Akamatsu. At twenty-seven, Kotaro has all of the confidence of a successful manager, the only problem is, his area of expertise is hotel management, not food service. ","Food,  Comedy,  Life,  Youth","Co-workers' Relationship, Workplace Setting, Restaurant Setting, Manager Male Lead, Chef Male Lead, Hardworking Female Lead, Miniseries, Life Lesson, Aggressive Male Lead, Friendship",,"['Shimo Ayumi', 'Miyamoto Takeshi']",Japan,Drama,6,1440,2021-09-07,2021-10-12,Tuesday,MBS TBS,7.5,245,533,Not Yet Rated,5550,10474
68f2d31fb5da46d52b80cada666f787945617953a13c8e4045943b3886107ba2,"Komi-san wa, Komyushou Desu",古見さんは、コミュ症です。,2021,"It's Shouko Komi's first day at the prestigious Itan Private High School, and she has already risen to the status of the school's Madonna. With long black hair and a tall, graceful appearance, she captures the attention of anyone who comes across her. There's just one problem thoughdespite her popularity, Shouko is terrible at communicating with others.Hitohito Tadano is your average high school boy. With his life motto of ""read the situation and make sure to stay away from trouble,"" he quickly finds that sitting next to Shouko has made him the enemy of everyone in his class! One day, knocked out by accident, Hitohito later wakes up to the sound of Shouko's ""meow."" He lies that he heard nothing, causing Shouko to run away. But before she can escape, Hitohito surmises that Shouko is not able to talk to others easilyin fact, she has never been able to make a single friend. Hitohito resolves to help Shouko with her goal of making one hundred friends so that she can overcome her communication disorder.","Comedy,  Life,  Youth","Adapted From A Manga, High School, Selective Mutism, Shy Female Lead, Friendship, Eccentric Female Lead, Character Development, Inner Monologue, Slight Romance, Perceptive Male Lead","['Ruto Toichiro', 'Ishii Koji']",['Mizuhashi Fumie'],Japan,Drama,8,1800,2021-09-06,2021-10-25,Monday,NHK,7.6,446,1616,Not Yet Rated,4703,5512
b5142380f1adc54aa646895feb2803add7601d9bbe99b3a9a297c4bf82fe4250,Kaidan Toshi Densetsu: Sharekowa,カイダン都市伝説～洒落怖～,2021,,Horror,"Dark Fiction, Anthology, Miniseries, Suspense",,,Japan,Drama,6,1800,2021-09-06,2021-10-11,Monday,,,,43,Not Yet Rated,99999,99999
a576c8d29dc88eb4e2ad3c8589d68c94e281410bf05bcf7a3bc7dc873e23d3dd,Kamen Rider Revice,仮面ライダーリバイス,2021,"Deadmans is an organization that worships demons. Through the use of mysterious Vistamps, monsters called Deadman are born from within humans. Fighting to protect his family from Deadmans clutches is Ikki Igarashi. He himself has a contract with Vice, a demon that lives within Ikkis body. Together, they transform into two Kamen Riders: Ikki as Kamen Rider Revi, and Vice as Kamen Rider Vice. Together, they are Kamen Rider Revice!","Action,  Adventure,  Tokusatsu,  Sci-Fi","Family, Demon, Drama, Sismance, Comedy, Superhero Supporting Character, Superhero Female Lead, Superhero Male Lead, Monsters, Investigation","['Morota Satoshi', 'Sakamoto Koichi', 'Kamihoriuchi Kazuya', 'Sugihara Teruaki', 'Shibasaki Takayuki']","['Kinoshita Hanta', 'Uchida Hiroki']",Japan,Drama,50,1380,2021-09-05,2022-08-28,Sunday,TV Asahi,7.5,510,1200,Not Yet Rated,5467,6634
ebae627fee129769f8c30b358f04981c5dfcaa46e91088342350edad94da35e9,Sweet Revenge 2,スイートリベンジ2,2021,"~~ Adapted from the manga series ""Sweet Revenge"" () written by Sawada Kenichi () and illustrated by Kashiwaya Cocco (). ",Romance,"Miniseries, Adapted From A Manga",,,Japan,Drama,6,1500,2021-08-31,2021-10-05,Tuesday,Fuji TV,8.2,13,110,Not Yet Rated,40814,99999
40eb2da7a31764730de3c04672613561f507f1285320144bdd45a64cdc4a1b11,We Are One.,WE ARE ONE.,2021,"We Are One. is a short drama collection of ONE PIECE readers, celebrating the release of ONE PIECE manga Vol. 100 & anime Ep.1000.","Life,  Drama","Miniseries, Office Worker Male Lead, Family Relationship, Cohabitation, Dance, Ballet",['Ninagawa Mika'],,Japan,Drama,5,600,2021-08-30,2021-09-03,"Monday, Tuesday, Wednesday, Thursday, Friday",,8.1,48,171,Not Yet Rated,40948,99999
9afefe08f8f532d43c25e3a07c037ed28cd390e13bfe350cdb212fea9ff92fee,The Ingenuity of the House Husband,極工夫道,2021,A tough guy with a knack for housework tackles household tasks with meticulous care in these comedic live-action vignettes.,"Comedy,  Life","Miniseries, Adapted From A Manga, Househusband Male Lead, Short Length Series, Family Relationship, Sketch Comedy, Food",,,Japan,Drama,10,300,2021-08-29,2021-08-29,Sunday,Netflix,7.6,978,1708,G - All Ages,4841,5303
8c4b84647dff5e01087ac6722d959f3807d8a024b3b0700915c6b9387623a376,JAM: The Drama,JAM -the drama-,2021,"The fates of an enka-singing duo, a Hong Kong action star and more intertwine in this fast-paced series featuring all the members of Gekidan Exile.","Music,  Drama","Multiple Mains, Idol Male Lead, Miniseries",,,Japan,Drama,8,1800,2021-08-26,2021-10-14,Thursday,AbemaTV,7.8,48,284,Not Yet Rated,44540,14347
b237dfb14668701b8a0db4ea89309fd63b1946899925f9d67559aed6c372db72,RaiRaiRaise Demo Chanto Shimasu,来来来世でもちゃんとします,2021,Spinoff to Raise de wa Chanto Shimasu 2. ,Comedy,"Secret Relationship, Transphobia, LGBTQ+, Adapted From A Manga, Social Issues, Miniseries, Prostitution",,,Japan,Drama,3,,2021-08-25,2021-09-08,,Paravi,7.5,59,204,Not Yet Rated,48116,16765
8c6214c3ee9c854e11b39f546697a052eb72d7ba291eb5b42f7244ee937dfaf7,Shiroi Dakuryu,白い濁流,2021,"Kazuki Yoshinami is a pharmaceutical researcher at a university. His friend Wataru Kashiwagi is also a pharmaceutical researcher at the same university. They are rivals, but talk to each other about their dreams. One day, Kazuki Yoshinami has a groundbreaking discovery. This leads to Kazuki Yoshinami and Wataru Kashiwagi becoming involved in a competition among companies over patents. Newspaper reporter Tomoko Kawahara, who is Kazuki Yoshinamis childhood friend, becomes aware of this.","Mystery,  Business,  Drama","Pharmaceutical Industry, School Setting, Co-workers' Relationship, Childhood Friends' Relationship, Laboratory Setting, Workplace Setting, Researcher Male Lead, Single Mother/Father Supporting Character, Reporter Female Lead, Helpful Male Lead","['Mizuta Naruhide', 'Ishizaka Rieko']",['Ikeda Natsuko'],Japan,Drama,8,2940,2021-08-22,2021-10-10,Sunday,NHK,7.8,41,249,Not Yet Rated,44453,15225
18f4b64a22860ac47d59d697e79104a76d519cf968fcc4dd69191f87a3606721,Mikkoku wa Utau,密告はうたう,2021,"Sara Masaki is a detective of Investigation Team 1 at the Tokyo Metropolitan Police Department. His colleague, Detective Saito Kota, dies during an investigation of a murder case. Afterward, Masaki is transferred to the Personnel Department 1 of the Inspection Division. He still suffers from the death of his colleague. The other workers around Masaki are hostile to him. One day, a letter reaches the personnel department. The letter claims that Detective Minaguchi Nako leaks secret information. Detective Nako used to work with Masaki Investigation Team 1. Masaki begins to investigate the claim in the letter. His investigation leads him to the unsolved case of the death of his colleague.","Thriller,  Mystery,  Drama","Investigation, Suspense, Adapted From A Novel, Death Of A Co-worker, Detective Fiction, Detective Male Lead, Torture, Miniseries, Death",,['Suzuki Kenichi'],Japan,Drama,6,3600,2021-08-22,2021-09-26,Sunday,WOWOW,7.6,57,234,15+ - Teens 15 or older,46230,15692
a46b52a6535dace483097c051aed39914d7fa9c890929df1c645cf01f3ff78e0,Grappler Baki wa BL dewa nai ka to Kangaetsuzuketa Otome no Kirokutsutsu,グラップラー刃牙はBLではないかと考え続けた乙女の記録ッッ,2021,"Kojima Akane works for a stationary company. Her hobby, which she keeps as a secret, is reading BL manga. One day, she learns about fighting manga ""Grappler Baki."" She is fascinated by the fighters' bodies, words, and behaviors. Her imagination takes the characters and fighting scenes from Grappler Baki and reimagines it for a BL story. She is happy in her imaginary world, but, by meeting Takano and Shibamoto, her peaceful & happy days are swayed.",Drama,"Fujoshi, Adapted From An Essay, Secret, Miniseries",['Yamagishi Santa'],['Ueda Makoto'],Japan,Drama,7,1800,2021-08-20,2021-10-01,Friday,WOWOW,7.1,13,291,Not Yet Rated,55411,14157
494f1baf7e884a6d90561c31ca0b62989d72be21e48665c18e222bc6da25240e,Jyukou Tokusou Dinnovator,獣甲特装ディノベイター,2021,"A short tokusatsu superhero series made by AV company GIGA. This series is a parody of Metal Heroes series installment Juukou B-Fighter, but using dinosaurs instead of insects as the theme.When Kouzaki Souta and Kadohara Masami save ballet dancer Tsubasa Miku from a monster, they reveal themselves to her as the power-armoured heroes DinoRex and DinoTops. They give her the Zaurus Commander which allows her to transform into DinoPteras. As the ones chosen by the Zaurus Commanders, the Dinnovators fight against the Vionnators to protect the Earth.","Action,  Tokusatsu,  Sci-Fi","Superhero Female Lead, Superhero Male Lead, Short Length Series, Miniseries",,,Japan,Drama,4,600,2021-08-20,2021-09-10,Friday,,7.0,6,29,G - All Ages,56895,99999
943864fef50d2a863ae390004aeb174cab6c9ab9e5403664a79be453c0437800,Kokoro no Fufufu,こころのフフフ,2021,"Getting from Junior High School to High School could be a whole different world. This short, simple 9-episode miniseries is about the transition, witnessed from the eyes of three new high schoolers.","Life,  Youth,  Drama,  Fantasy","Student Female Lead, School Setting, Teenager Female Lead, Short Length Series, Enthusiastic Female Lead, Fantasy World, Miniseries, High School, First Love, Romance",['Murao Yoshiaki'],,Japan,Drama,9,600,2021-08-15,2021-08-15,Sunday,WOWOW,7.6,29,146,Not Yet Rated,47195,99999
acee12af7675cb5098899f3b4665edb5b41ee293aab7b19aaf3fcd1728b9ba11,"Ie, Tsuite Itte ii Desuka",家、ついて行ってイイですか？,2021,Tamaoka Naoto works for a media company and he goes around the streets with a camera searching for people who are willing to be followed home so he can get their story. Every episode he finds new people and new stories.,Life,"Director Male Lead, Documentarian, Flashback To Past, Interview, Miniseries",['Ninomiya Takashi'],"['Masaike Yosuke', 'Inoue Kiko']",Japan,Drama,7,1800,2021-08-14,2021-10-16,Saturday,TV Tokyo,8.0,16,136,Not Yet Rated,41849,99999
